Similarity Close - 2006,Similarity Close - 2007,Similarity Close - 2008,Similarity Close - 2009,Similarity Close - 2010,Similarity Close - 2011,Similarity Close - 2012,Similarity Close - 2013,Similarity Close - 2014,Similarity Close - 2015,Similarity Close - 2016,Similarity Close - 2017
0.00016118375488968501,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016118375488968501,0.00016118375488968501,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992
0.00016955726465050992,0.00018980028013264574,0.00016955726465050992,0.00016955726465050992,5.468847873941132e-05,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00018693962686402833,0.00018693962686402833
0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528,0.0001398996403415528
0.00016686154464508917,0.0001757938191372137,0.00016686154464508917,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016686154464508917,0.0001757938191372137,0.0001757938191372137
5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05,5.468847873941132e-05
0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00014972907499768444,0.00014972907499768444,0.00016955726465050992,0.00014972907499768444,0.00014972907499768444,0.00014972907499768444,0.00014972907499768444
0.00016955726465050992,0.00016118375488968501,5.468847873941132e-05,0.00016955726465050992,0.00016118375488968501,0.00016955726465050992,0.00016118375488968501,0.00016118375488968501,0.00016955726465050992,0.00016302662448027544,0.00016302662448027544,0.00016302662448027544
0.0001757938191372137,0.0001757938191372137,0.00016955726465050992,0.0001757938191372137,0.0001757938191372137,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.0001757938191372137,0.0001757938191372137,0.0001757938191372137
0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00020497023500338916,0.00020497023500338916,0.00020497023500338916,0.00020497023500338916,0.00020497023500338916,0.00020497023500338916,0.00020497023500338916
6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05,6.16712789390807e-05
0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,5.468847873941132e-05,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992
0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414,0.0001198786599200414
9.807304068162142e-05,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00014588282732164087,0.00014588282732164087
0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574,0.00018980028013264574
0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00016955726465050992,0.00020799257877938295,0.00020799257877938295,0.00020799257877938295,0.00020799257877938295
6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,7.700145889193337e-05,7.700145889193337e-05,6.794621582993112e-05,7.700145889193337e-05,7.700145889193337e-05,7.700145889193337e-05,7.700145889193337e-05
7.183175865272617e-05,6.738210505573146e-05,7.183175865272617e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,7.183175865272617e-05,6.738210505573146e-05,6.738210505573146e-05
7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05,7.954161307251298e-05
6.738210505573146e-05,6.738210505573146e-05,6.794621582993112e-05,6.738210505573146e-05,6.738210505573146e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.794621582993112e-05,6.738210505573146e-05,6.738210505573146e-05,6.738210505573146e-05
